,individual_wikidata_id,individual_name,score,productive_year,birthyear,country_name,region_name,period
3102,Q10855319,Kōshō,1,1569.0,1534.0,Japan,Japan,1500
3103,Q11674928,Torii Kiyomine II,1,1867.0,1836.0,Japan,Japan,1800
3104,Q3128830,Hayashi Sōken,1,1863.0,1828.0,Japan,Japan,1800
3105,Q384703,Musō Soseki,28,1310.0,1275.0,Japan,Japan,1250
3106,Q11480254,Ichikawa Sadanji I,9,1877.0,1842.0,Japan,Japan,1800
3107,Q6960246,Nakamura Utaemon I,6,1749.0,1714.0,Japan,Japan,1700
3108,Q724526,Hoshino Hisashi,13,1874.0,1839.0,Japan,Japan,1800
3109,Q29043186,Tōkoku Suzuki,1,1881.0,1846.0,Japan,Japan,1800
3110,Q60229759,Yamagishi Heikichi,1,1878.0,1843.0,Japan,Japan,1800
3111,Q28150871,Nagayama Gaiken,6,1850.0,1815.0,Japan,Japan,1800
3112,Q6562432,Kinoshita Jun'an,9,1656.0,1621.0,Japan,Japan,1600
3113,Q11669086,Takaba Osamu,5,1866.0,1831.0,Japan,Japan,1800
3114,Q11487637,Gessho,12,1807.0,1772.0,Japan,Japan,1750
3115,Q110018148,Togai,2,1862.0,1827.0,Japan,Japan,1800
3116,Q1375891,Tani Bunchō,37,1798.0,1763.0,Japan,Japan,1750
3117,Q24286846,Rai Itsuan,5,1836.0,1801.0,Japan,Japan,1800
3118,Q311478,Nichiren,51,1257.0,1222.0,Japan,Japan,1200
3119,Q17190908,Akai Tsuneshige,2,1885.0,1850.0,Japan,Japan,1850
3120,Q11419109,Kita Shichidayū Chōnō,4,1621.0,1586.0,Japan,Japan,1550
3121,Q20042372,Hara Zaimei,6,1813.0,1778.0,Japan,Japan,1750
3122,Q82575484,Hori Take,2,1866.0,1847.0,Japan,Japan,1800
3123,Q24286720,Rai Baishi,7,1795.0,1760.0,Japan,Japan,1750
3124,Q11388328,Teruko-naishinnō,3,1669.0,1634.0,Japan,Japan,1600
3125,Q11538030,Sakuragawa Jihinari,6,1797.0,1762.0,Japan,Japan,1750
3126,Q11671324,Takahashi Kageyasu,11,1820.0,1785.0,Japan,Japan,1750
3127,Q11362845,Nakamaru Seijūrō,4,1875.0,1840.0,Japan,Japan,1800
3128,Q11565897,Sawamura Sōjūrō III,4,1788.0,1753.0,Japan,Japan,1750
3129,Q7681647,Tamoto Kenzō,13,1867.0,1832.0,Japan,Japan,1800
3130,Q3482650,Shun'e,7,1148.0,1113.0,Japan,Japan,1100
3131,Q4496564,Hattori Ransetsu,14,1689.0,1654.0,Japan,Japan,1650
3132,Q11512555,Akashi Kakuichi,6,1334.0,1299.0,Japan,Japan,1250
3133,Q1624222,Hokkai Takashima,15,1885.0,1850.0,Japan,Japan,1850
3134,Q11670311,Takamatsu-no-miya Yoshihito-shinnō,4,1638.0,1603.0,Japan,Japan,1600
3135,Q11645242,Noro Kaiseki,14,1782.0,1747.0,Japan,Japan,1700
3136,Q110176483,Shokatsukan,2,1754.0,1719.0,Japan,Japan,1700
3137,Q6530419,Iinuma Yokusai,16,1817.0,1782.0,Japan,Japan,1750
3138,Q3125451,Hachijō-in no Takakura,2,1211.0,1176.0,Japan,Japan,1150
3139,Q6533462,Yasui Sokken,10,1834.0,1799.0,Japan,Japan,1750
3140,Q4854802,Bandō Shūka I,4,1848.0,1813.0,Japan,Japan,1800
3141,Q470531,Takakazu Seki,23,1677.0,1642.0,Japan,Japan,1600
3142,Q11560529,Kiyohara no Yorinari,1,1157.0,1122.0,Japan,Japan,1100
3143,Q3128822,Hayashi Hōkō,9,1679.0,1644.0,Japan,Japan,1600
3144,Q18013218,Tanaka Yūbi,5,1875.0,1840.0,Japan,Japan,1800
3145,Q11365744,Nakamura Karoku,2,1814.0,1779.0,Japan,Japan,1750
3146,Q11624427,Fujimori Keikoku,5,1870.0,1835.0,Japan,Japan,1800
3147,Q6536869,Tsurumine Shigenobu,10,1823.0,1788.0,Japan,Japan,1750
3148,Q3192747,Kantei,3,1485.0,1450.0,Japan,Japan,1450
3149,Q3072449,Miyagawa Shunsui,8,1785.0,1750.0,Japan,Japan,1750
3150,Q538614,Minamoto no Tsunenobu,12,1051.0,1016.0,Japan,Japan,1000
3151,Q17211620,Kaneyuki Tanaka,3,1885.0,1850.0,Japan,Japan,1850
3152,Q30938207,Yasuoki Matsumoto,4,1821.0,1786.0,Japan,Japan,1750
3153,Q2008693,Obata Tokujirō,12,1877.0,1842.0,Japan,Japan,1800
3154,Q2425397,Torii Kiyomasu II,20,1741.0,1706.0,Japan,Japan,1700
3155,Q2386947,Shibata Zeshin,43,1842.0,1807.0,Japan,Japan,1800
3156,Q3090656,Fujiwara no Sadazane,2,1098.0,1063.0,Japan,Japan,1050
3157,Q11480613,Ichikawa Beian,20,1814.0,1779.0,Japan,Japan,1750
3158,Q11545259,Kabukidō Enkyō,9,1784.0,1749.0,Japan,Japan,1700
3159,Q11480513,Ichimura Uzaemon XII,3,1847.0,1812.0,Japan,Japan,1800
3160,Q18011500,Okuda Sankaku,5,1738.0,1703.0,Japan,Japan,1700
3161,Q11597787,Tachihara Suiken,7,1779.0,1744.0,Japan,Japan,1700
3162,Q11637083,Atomi Kakei,13,1875.0,1840.0,Japan,Japan,1800
3163,Q3196514,Suzuki Kiitsu,29,1831.0,1796.0,Japan,Japan,1750
3164,Q3532590,Tosa Mitsuyoshi,16,1574.0,1539.0,Japan,Japan,1500
3165,Q1291653,Kanami,23,1368.0,1333.0,Japan,Japan,1300
3166,Q11628109,Nishikawa Shundō,7,1882.0,1847.0,Japan,Japan,1800
3167,Q3075032,Yoshida Hanbei,4,1685.0,1650.0,Japan,Japan,1650
3168,Q11486690,Kenreimon-in Ukyō no Daibu,11,1192.0,1157.0,Japan,Japan,1150
3169,Q11523599,Tochō,3,1783.0,1748.0,Japan,Japan,1700
3170,Q64080,Shoto Bokusai,5,1447.0,1412.0,Japan,Japan,1400
3171,Q3076703,Soga Shōhaku,34,1765.0,1730.0,Japan,Japan,1700
3172,Q11519711,Techō Suehiro,15,1884.0,1849.0,Japan,Japan,1800
3173,Q11671094,Unosuke Takahashi,1,1868.0,1833.0,Japan,Japan,1800
3174,Q11368309,Maruoka Kanji,2,1871.0,1836.0,Japan,Japan,1800
3175,Q43140583,Yoshida Zotaku,2,1757.0,1722.0,Japan,Japan,1700
3176,Q30503171,Deme Yūkan Mitsuyasu,1,1612.0,1577.0,Japan,Japan,1550
3177,Q11643432,Gōnome Sadashige,2,1532.0,1497.0,Japan,Japan,1450
3178,Q950316,Utagawa Toyokuni I,62,1804.0,1769.0,Japan,Japan,1750
3179,Q11388976,Chohachi Irie,8,1850.0,1815.0,Japan,Japan,1800
3180,Q11642302,Endō Moritoshi,3,1704.0,1669.0,Japan,Japan,1650
3181,Q2389395,Takebe Ayatari,23,1754.0,1719.0,Japan,Japan,1700
3182,Q11537912,Sakurai Sekkan,4,1750.0,1715.0,Japan,Japan,1700
3183,Q357249,Juntoku,17,1232.0,1197.0,Japan,Japan,1150
3184,Q17994343,Suzuki Akira,11,1799.0,1764.0,Japan,Japan,1750
3185,Q11545129,Utagawa Kuniaki II,17,1870.0,1835.0,Japan,Japan,1800
3186,Q11570601,Makino Shiseki,1,1875.0,1840.0,Japan,Japan,1800
3187,Q30930794,Kaiu Shirai,14,1035.0,1000.0,Japan,Japan,1000
3188,Q2972132,Chōjirō,11,1551.0,1516.0,Japan,Japan,1500
3189,Q3530499,Tokusai,5,1366.0,1350.0,Japan,Japan,1350
3190,Q11624254,Fujimoto Tesseki,14,1851.0,1816.0,Japan,Japan,1800
3191,Q3317236,Miura Chora,11,1764.0,1729.0,Japan,Japan,1700
3192,Q373949,Fushimi,19,1300.0,1265.0,Japan,Japan,1250
3193,Q11645148,Noguchi Shōhin,15,1882.0,1847.0,Japan,Japan,1800
3194,Q6538444,Hasegawa Hiroshi,7,1817.0,1782.0,Japan,Japan,1750
3195,Q11571470,Kanō Ryūsetsu,1,1685.0,1650.0,Japan,Japan,1650
3196,Q3122702,Mochizuki Gyokusen,4,1727.0,1692.0,Japan,Japan,1650
3197,Q11545187,Utagawa Yoshitama,5,1870.0,1836.0,Japan,Japan,1800
3198,Q11523483,Murata Jukō,12,1458.0,1423.0,Japan,Japan,1400
3199,Q20039550,Chōrin Kawakita,6,1875.0,1840.0,Japan,Japan,1800
3200,Q11475750,Yashima Gakutei,40,1821.0,1786.0,Japan,Japan,1750
3201,Q3076784,Bōsai Kameda,35,1787.0,1752.0,Japan,Japan,1750
3202,Q65274030,Koga-Ryu Ninja! Ponpoko,9,1853.0,1818.0,Japan,Japan,1800
3203,Q3514212,Takashina Takakane,12,1330.0,1309.0,Japan,Japan,1300
3204,Q11550115,Nagamatsu Tōkai,5,1875.0,1840.0,Japan,Japan,1800
3205,Q281350,Imagawa Sadayo,15,1361.0,1326.0,Japan,Japan,1300
3206,Q2738241,Toyohara Kunichika,44,1870.0,1835.0,Japan,Japan,1800
3207,Q11362954,Nakai Rankō,11,1801.0,1766.0,Japan,Japan,1750
3208,Q1394237,Wada Nei,7,1822.0,1787.0,Japan,Japan,1750
3209,Q11367083,Kōseki Nakanishi,6,1842.0,1807.0,Japan,Japan,1800
3210,Q22123170,Ikenobō Senshō,7,1875.0,1840.0,Japan,Japan,1800
3211,Q1358543,Tanomura Chikuden,31,1812.0,1777.0,Japan,Japan,1750
3212,Q11410073,Hara Saihin,10,1833.0,1798.0,Japan,Japan,1750
3213,Q20040829,Suzuki Hyakunen,8,1863.0,1828.0,Japan,Japan,1800
3214,Q2625013,Utagawa Toyohiro,30,1809.0,1774.0,Japan,Japan,1750
3215,Q11625574,Hokushin Kosai,2,1859.0,1824.0,Japan,Japan,1800
3216,Q6565007,Matsumoto Tokizō,4,1830.0,1795.0,Japan,Japan,1750
3217,Q11540576,Uemura Bunrakuken,1,1786.0,1751.0,Japan,Japan,1750
3218,Q11512267,Mingji Chujun,3,1297.0,1262.0,Japan,Japan,1250
3219,Q349287,Emperor Sutoku,16,1154.0,1119.0,Japan,Japan,1100
3220,Q5295424,Tokiwa Mitsunaga,9,1121.0,1086.0,Japan,Japan,1050
3221,Q27921096,Sansen Yamada,10,1839.0,1804.0,Japan,Japan,1800
3222,Q11513733,Haruki Nanko,8,1794.0,1759.0,Japan,Japan,1750
3223,Q11234887,Toriyama Hiraku,7,1872.0,1837.0,Japan,Japan,1800
3224,Q1037304,Kumazawa Banzan,28,1654.0,1619.0,Japan,Japan,1600
3225,Q110018101,Senzan,2,1855.0,1820.0,Japan,Japan,1800
3226,Q29023001,Kimura Ippo,5,1885.0,1850.0,Japan,Japan,1850
3227,Q3128828,Hayashi Ryūtan,1,1771.0,1744.0,Japan,Japan,1700
3228,Q3514226,Takatsukasa Kanehira,4,1263.0,1228.0,Japan,Japan,1200
3229,Q30930964,Yamamoto Rantei,1,1798.0,1763.0,Japan,Japan,1750
3230,Q11649407,Gako Suzuki,11,1851.0,1816.0,Japan,Japan,1800
3231,Q11423006,Tosa Mitsunori,18,1618.0,1583.0,Japan,Japan,1550
3232,Q3192796,Kanō Yasunobu,17,1649.0,1614.0,Japan,Japan,1600
3233,Q2090901,Aizawa Seishisai,16,1817.0,1782.0,Japan,Japan,1750
3234,Q3120718,Gukei,19,1666.0,1631.0,Japan,Japan,1600
3235,Q3074357,Harukawa Eizan,2,1785.0,1750.0,Japan,Japan,1750
3236,Q1963931,Nakajima Utako,11,1880.0,1845.0,Japan,Japan,1800
3237,Q3541673,Tonokura Tsunetarō,2,1836.0,1801.0,Japan,Japan,1800
3238,Q5646917,Hananuma Masakichi,3,1867.0,1832.0,Japan,Japan,1800
3239,Q6564191,Hagiwara Morimichi,1,1749.0,1714.0,Japan,Japan,1700
3240,Q11439620,Ōno Bunsen,1,1809.0,1774.0,Japan,Japan,1750
3241,Q11545189,Utagawa Yoshimori,16,1865.0,1830.0,Japan,Japan,1800
3242,Q291329,Kamo no Chōmei,49,1190.0,1155.0,Japan,Japan,1150
3243,Q705860,Anjirō,9,1550.0,1600.0,Japan,Japan,1600
3244,Q11523646,Jōno Saigiku,12,1867.0,1832.0,Japan,Japan,1800
3245,Q6536598,Tadano Makuzu,13,1798.0,1763.0,Japan,Japan,1750
3246,Q22093617,Fūgai Ekun,13,1603.0,1568.0,Japan,Japan,1550
3247,Q4141812,Mogami Tokunai,14,1790.0,1755.0,Japan,Japan,1750
3248,Q11576703,Tazaki Sōun,12,1850.0,1815.0,Japan,Japan,1800
3249,Q1334965,Keichū,15,1675.0,1640.0,Japan,Japan,1600
3250,Q6533159,Shigeno Yasutsugu,19,1862.0,1827.0,Japan,Japan,1800
3251,Q907048,"Chikako, Princess Kazu",14,1877.0,1846.0,Japan,Japan,1800
3252,Q17223638,Matsuda Rokuzan,5,1872.0,1837.0,Japan,Japan,1800
3253,Q662447,Takebe Katahiro,21,1699.0,1664.0,Japan,Japan,1650
3254,Q5507492,Fujita Sadasuke,10,1769.0,1734.0,Japan,Japan,1700
3255,Q110211881,Ryuko,2,1836.0,1801.0,Japan,Japan,1800
3256,Q2741529,Miyagawa Isshō,5,1724.0,1689.0,Japan,Japan,1650
3257,Q336103,Abutsu-ni,25,1244.0,1209.0,Japan,Japan,1200
3258,Q1936219,Minamoto no Michitomo,10,1206.0,1171.0,Japan,Japan,1150
3259,Q6536170,Kurita Hiroshi,13,1870.0,1835.0,Japan,Japan,1800
3260,Q6564317,Bitō Jishū,9,1780.0,1745.0,Japan,Japan,1700
3261,Q11572774,Tamagiku,2,1726.0,1702.0,Japan,Japan,1700
3262,Q4389511,Tominaga Nakamoto,23,1746.0,1715.0,Japan,Japan,1700
3263,Q5986169,Ichikawa Danjūrō VIII,12,1854.0,1823.0,Japan,Japan,1800
3264,Q28007389,Takeda Izumo II,38,1726.0,1691.0,Japan,Japan,1650
3265,Q2502854,Utagawa Kunitoshi,8,1882.0,1847.0,Japan,Japan,1800
3266,Q11672119,Takada Keiho,6,1709.0,1674.0,Japan,Japan,1650
3267,Q22125045,Nagamatsu Tsukasa,5,1869.0,1834.0,Japan,Japan,1800
3268,Q10880237,Nijō Tameuji,8,1257.0,1222.0,Japan,Japan,1200
3269,Q20041812,Nakajima Raishō,10,1831.0,1796.0,Japan,Japan,1750
3270,Q2886231,Go-Toba In Kunai-kyō,7,1185.0,1150.0,Japan,Japan,1150
3271,Q4388277,Ichikawa Danjūrō IX,18,1873.0,1838.0,Japan,Japan,1800
3272,Q3191945,Kaigetsudō Anchi,10,1685.0,1650.0,Japan,Japan,1650
3273,Q2006048,Unkei,21,1186.0,1151.0,Japan,Japan,1150
3274,Q5396693,Esaki Reiji,8,1880.0,1845.0,Japan,Japan,1800
3275,Q11466220,Yamanaka Seiitsu,2,1857.0,1822.0,Japan,Japan,1800
3276,Q11521723,Sugi Kōji,4,1863.0,1828.0,Japan,Japan,1800
3277,Q11627444,Meigaku Saikokubō,2,1884.0,1849.0,Japan,Japan,1800
3278,Q105435588,Gyokuzan Asahi,4,1878.0,1843.0,Japan,Japan,1800
3279,Q3482373,Shirome,2,1035.0,1000.0,Japan,Japan,1000
3280,Q11449173,Ukita Ikkei,16,1830.0,1795.0,Japan,Japan,1750
3281,Q3517929,Ten-Ō Sōtan,14,1448.0,1413.0,Japan,Japan,1400
3282,Q11645675,Nomura Motosuke,2,1877.0,1842.0,Japan,Japan,1800
3283,Q29410771,Iijima Kōga,6,1864.0,1829.0,Japan,Japan,1800
3284,Q11562224,Shōka,11,1870.0,1835.0,Japan,Japan,1800
3285,Q89448947,Fukuda Gyokai,7,1844.0,1809.0,Japan,Japan,1800
3286,Q6533330,Nemoto Michiaki,9,1857.0,1822.0,Japan,Japan,1800
3287,Q13382085,Tanimori Yoshiomi,7,1853.0,1818.0,Japan,Japan,1800
3288,Q535920,Asukai Masatsune,11,1205.0,1170.0,Japan,Japan,1150
3289,Q11531520,Taneyasu Matsumori,7,1860.0,1825.0,Japan,Japan,1800
3290,Q11445721,Okuyama Koshō,7,1882.0,1847.0,Japan,Japan,1800
3291,Q4067901,Konʼyō Aoki,13,1733.0,1698.0,Japan,Japan,1650
3292,Q3482659,Shunkin,14,1814.0,1779.0,Japan,Japan,1750
3293,Q11534102,Ryūtei Saryū I,1,1863.0,1828.0,Japan,Japan,1800
3294,Q23946214,Yoshida Jakusōan,4,1840.0,1805.0,Japan,Japan,1800
3295,Q3122701,Mochizuki Gyokusen,19,1869.0,1834.0,Japan,Japan,1800
3296,Q11633082,Tani Kōran,2,1815.0,1780.0,Japan,Japan,1750
3297,Q21019631,Mizumoto Narumi,6,1866.0,1831.0,Japan,Japan,1800
3298,Q8056342,Yoshizawa Ayame I,8,1708.0,1673.0,Japan,Japan,1650
3299,Q10855038,Ikaku Kawada,21,1859.0,1824.0,Japan,Japan,1800
3300,Q1059165,Atagi Fuyuyasu,2,1563.0,1528.0,Japan,Japan,1500
3301,Q28051938,Minzan,2,1807.0,1772.0,Japan,Japan,1750
3302,Q3128817,Hayashi Hōkoku,1,1756.0,1721.0,Japan,Japan,1700
3303,Q18991551,Kanō Masunobu,4,1660.0,1625.0,Japan,Japan,1600
3304,Q6532207,Yamaji Yukitaka,4,1812.0,1777.0,Japan,Japan,1750
3305,Q541000,Mukai Kyorai,22,1686.0,1651.0,Japan,Japan,1650
3306,Q11562409,Watanabe Gentai,14,1784.0,1749.0,Japan,Japan,1700
3307,Q382633,Minamoto no Shunrai,14,1090.0,1055.0,Japan,Japan,1050
3308,Q30938213,Izumikawa Kanei,1,1802.0,1767.0,Japan,Japan,1750
3309,Q536696,Kanō Eitoku,39,1578.0,1543.0,Japan,Japan,1500
3310,Q46858389,Fumihiko Yumoto,6,1878.0,1843.0,Japan,Japan,1800
3311,Q56649494,Ichimosai Yoshitsuru,1,1857.0,1822.0,Japan,Japan,1800
3312,Q53668441,Kanō Eikei,7,1697.0,1662.0,Japan,Japan,1650
3313,Q11669674,Shōtei Takashima,6,1839.0,1804.0,Japan,Japan,1800
3314,Q11571476,Kanō Jinnojō,2,1618.0,1583.0,Japan,Japan,1550
3315,Q11540309,Mori Ransai,8,1775.0,1740.0,Japan,Japan,1700
3316,Q11518290,Kigo Kiyoyoshi,2,1880.0,1845.0,Japan,Japan,1800
3317,Q110176482,Shizan So,3,1768.0,1733.0,Japan,Japan,1700
3318,Q11605339,Nōtomi Kaijirō,4,1879.0,1844.0,Japan,Japan,1800
3319,Q1335613,Gidō Shūshin,11,1360.0,1325.0,Japan,Japan,1300
3320,Q6426484,Kojima Ryūa,4,1855.0,1820.0,Japan,Japan,1800
3321,Q11565896,Sawamura Sōjūrō II,2,1748.0,1713.0,Japan,Japan,1700
3322,Q11462521,Koizumi Ayaru,6,1805.0,1770.0,Japan,Japan,1750
3323,Q7850192,Tsunekichi Shibata,8,1885.0,1850.0,Japan,Japan,1850
3324,Q3139962,Honda Toshiaki,21,1779.0,1744.0,Japan,Japan,1700
3325,Q11636561,Ochi Etsujin,6,1691.0,1656.0,Japan,Japan,1650
3326,Q3200664,Kusumi Morikage,23,1655.0,1620.0,Japan,Japan,1600
3327,Q7449906,Sen Sōtan,9,1613.0,1578.0,Japan,Japan,1550
3328,Q6884454,Miyazaki Yūhi,2,1885.0,1850.0,Japan,Japan,1850
3329,Q704995,Shibusawa Eiichi,34,1875.0,1840.0,Japan,Japan,1800
3330,Q11405508,Senju no Mae,1,1188.0,1165.0,Japan,Japan,1150
3331,Q22124830,Kanō Minenobu,4,1697.0,1662.0,Japan,Japan,1650
3332,Q3136343,Hirosada II,3,1875.0,1840.0,Japan,Japan,1800
3333,Q2963561,Chikutō Nakabayashi,30,1811.0,1776.0,Japan,Japan,1750
3334,Q22124413,Tsurusawa Tansaku,2,1764.0,1729.0,Japan,Japan,1700
3335,Q6538408,Isomura Yoshinori,7,1685.0,1650.0,Japan,Japan,1650
3336,Q106460548,Kawahara Suijiō,2,1862.0,1827.0,Japan,Japan,1800
3337,Q5368002,Nakai Chikuzan,14,1765.0,1730.0,Japan,Japan,1700
3338,Q17225701,Kanō Genshun,2,1623.0,1588.0,Japan,Japan,1550
3339,Q17219749,Nakamura Shikan IV,2,1866.0,1831.0,Japan,Japan,1800
3340,Q41802305,Gen Ki,9,1782.0,1747.0,Japan,Japan,1700
3341,Q11530271,Matsukawa Hanzan,17,1853.0,1818.0,Japan,Japan,1800
3342,Q2668220,Hidari Jingorō,5,1619.0,1584.0,Japan,Japan,1550
3343,Q1743840,Kitamura Kigin,14,1660.0,1625.0,Japan,Japan,1600
3344,Q27920989,Shirasu Taizō,1,1864.0,1829.0,Japan,Japan,1800
3345,Q11430430,Toyama Masakazu,13,1883.0,1848.0,Japan,Japan,1800
3346,Q6531854,Baba Sadayoshi,2,1822.0,1787.0,Japan,Japan,1750
3347,Q55540669,Udono Yonoko,6,1764.0,1729.0,Japan,Japan,1700
3348,Q7849983,Tsugaru Tsugumichi,3,1875.0,1840.0,Japan,Japan,1800
3349,Q82570581,Kokubu Bunyu,1,1858.0,1823.0,Japan,Japan,1800
3350,Q5986112,Ichida Souta,4,1878.0,1843.0,Japan,Japan,1800
3351,Q374744,Kanō Naizen,13,1605.0,1570.0,Japan,Japan,1550
3352,Q3133066,Matsumoto Jun,15,1867.0,1832.0,Japan,Japan,1800
3353,Q11559767,Awashima Chingaku,6,1858.0,1823.0,Japan,Japan,1800
3354,Q6537795,Motoori Haruniwa,12,1798.0,1763.0,Japan,Japan,1750
3355,Q15944940,Tokonami Masayoshi,1,1877.0,1842.0,Japan,Japan,1800
3356,Q11571461,Kanō Sōshū,6,1586.0,1551.0,Japan,Japan,1550
3357,Q326412,Tenjiku Tokubei,6,1647.0,1612.0,Japan,Japan,1600
3358,Q11571493,Kanō Naganobu,8,1612.0,1577.0,Japan,Japan,1550
3359,Q38279444,Sawatari Hiromori,6,1846.0,1811.0,Japan,Japan,1800
3360,Q21015387,Sazawa Tarō,7,1873.0,1838.0,Japan,Japan,1800
3361,Q3191947,Kaigetsudō Ando,13,1706.0,1671.0,Japan,Japan,1650
3362,Q11560527,Kiyohara Yukinobu,19,1678.0,1643.0,Japan,Japan,1600
3363,Q11441784,Ōkuma Kotomichi,17,1833.0,1798.0,Japan,Japan,1750
3364,Q11531058,Matsumoto Kōshirō V,3,1799.0,1764.0,Japan,Japan,1750
3365,Q3075120,Gyōi,5,1212.0,1177.0,Japan,Japan,1150
3366,Q3325272,Motoori Ōhira,10,1791.0,1756.0,Japan,Japan,1750
3367,Q11641854,Dōkyō Etan,8,1677.0,1642.0,Japan,Japan,1600
3368,Q11567871,Kumasaka Tekizan,10,1831.0,1796.0,Japan,Japan,1750
3369,Q11618678,Shūdō Araki,6,1875.0,1840.0,Japan,Japan,1800
3370,Q3299375,Matsuno Chikanobu,5,1685.0,1650.0,Japan,Japan,1650
3371,Q6960243,Nakamura Utaemon II,4,1787.0,1752.0,Japan,Japan,1750
3372,Q3191951,Kaihō Yūshō,33,1568.0,1533.0,Japan,Japan,1500
3373,Q17193204,Tamatarō Ichikawa,1,1885.0,1850.0,Japan,Japan,1850
3374,Q1589061,Nankaku Hattori,15,1718.0,1683.0,Japan,Japan,1650
3375,Q3106864,Gion Nankai,19,1711.0,1676.0,Japan,Japan,1650
3376,Q4067900,Denzen Aōdō,18,1783.0,1748.0,Japan,Japan,1700
3377,Q43769204,Tomochika Chikuyosai 2nd,1,1835.0,1800.0,Japan,Japan,1800
3378,Q835807,Kiyosuke Fujiwara,15,1139.0,1104.0,Japan,Japan,1100
3379,Q84466030,Kitao Shigemitu,1,1849.0,1814.0,Japan,Japan,1800
3380,Q43128090,Isshi Bunshu,3,1643.0,1608.0,Japan,Japan,1600
3381,Q11394546,Naitō Chisō,8,1862.0,1827.0,Japan,Japan,1800
3382,Q1334304,Izumo no Okuni,13,1607.0,1572.0,Japan,Japan,1550
3383,Q11545192,Yoshihide Utagawa,3,1867.0,1832.0,Japan,Japan,1800
3384,Q3196281,Ki-en,21,1738.0,1703.0,Japan,Japan,1700
3385,Q1158894,Yamaoka Tesshū,29,1871.0,1836.0,Japan,Japan,1800
3386,Q29884294,Odagiri Shunkō,10,1845.0,1810.0,Japan,Japan,1800
3387,Q7243817,Arisugawa-no-miya Takahito-shinnō,10,1847.0,1812.0,Japan,Japan,1800
3388,Q11545119,Kuniyasu,24,1829.0,1794.0,Japan,Japan,1750
3389,Q27968272,Azukizawa Ryōichi,1,1883.0,1848.0,Japan,Japan,1800
3390,Q11480453,Ichikawa Monnosuke I,2,1726.0,1691.0,Japan,Japan,1650
3391,Q11551562,Ikenobō Sen'ō,3,1517.0,1482.0,Japan,Japan,1450
3392,Q11569715,Kataoka Ichizō I,2,1827.0,1792.0,Japan,Japan,1750
3393,Q318064,Dōgen,58,1235.0,1200.0,Japan,Japan,1200
3394,Q11488614,Sadayuki Gotō,4,1885.0,1850.0,Japan,Japan,1850
3395,Q3552728,Kuniteru I,18,1843.0,1808.0,Japan,Japan,1800
3396,Q110774400,Morita Shien,6,1858.0,1823.0,Japan,Japan,1800
3397,Q3201023,Kyōsho,14,1821.0,1786.0,Japan,Japan,1750
3398,Q11365515,Nakamura Sōjūrō,2,1870.0,1835.0,Japan,Japan,1800
3399,Q1377454,Tomioka Tessai,50,1872.0,1837.0,Japan,Japan,1800
3400,Q11365776,Nakamura Mizutake,1,1841.0,1806.0,Japan,Japan,1800
3401,Q655390,Fujiwara Seika,22,1596.0,1561.0,Japan,Japan,1550
3402,Q18700649,Imamura Eisei,11,1706.0,1671.0,Japan,Japan,1650
3403,Q3350000,Okada Beisanjin,22,1779.0,1744.0,Japan,Japan,1700
3404,Q7094448,Onoe Kikugorō V,11,1879.0,1844.0,Japan,Japan,1800
3405,Q3515166,Tani Soyo,6,1561.0,1526.0,Japan,Japan,1500
3406,Q11409485,Hara Zaichū,13,1785.0,1750.0,Japan,Japan,1750
3407,Q4205319,Itō Umeko,5,1883.0,1848.0,Japan,Japan,1800
3408,Q6533381,Hōjō Katei,7,1815.0,1780.0,Japan,Japan,1750
3409,Q11383404,Satake Eiko,8,1870.0,1835.0,Japan,Japan,1800
3410,Q715993,Jien,23,1190.0,1155.0,Japan,Japan,1150
3411,Q11545211,Utagawa Sadanobu,2,1844.0,1809.0,Japan,Japan,1800
3412,Q16737176,San'yūtei Enshō II,1,1841.0,1806.0,Japan,Japan,1800
3413,Q110018286,Yukoku,2,1862.0,1827.0,Japan,Japan,1800
3414,Q3552732,Utagawa Yoshitaki,26,1876.0,1841.0,Japan,Japan,1800
3415,Q11538390,Kinga Baitei,10,1856.0,1821.0,Japan,Japan,1800
3416,Q3191946,Kaigetsudō Dohan,5,1685.0,1650.0,Japan,Japan,1650
3417,Q1281252,Tawaraya Sôtatsu,34,1605.0,1570.0,Japan,Japan,1550
3418,Q11480208,Ichikawa Danjūrō IV,8,1746.0,1711.0,Japan,Japan,1700
3419,Q3087294,Toyohara Chikanobu,42,1873.0,1838.0,Japan,Japan,1800
3420,Q11457059,Toshichika Tominaga,2,1882.0,1847.0,Japan,Japan,1800
3421,Q3594046,Ōoka Shunboku,25,1715.0,1680.0,Japan,Japan,1650
3422,Q3350115,Okumura Toshinobu,13,1751.0,1717.0,Japan,Japan,1700
3423,Q30608712,Gyokuzan Asahi,2,1878.0,1843.0,Japan,Japan,1800
3424,Q41699234,Yosoko Mamiya,5,1858.0,1823.0,Japan,Japan,1800
3425,Q64770980,Kogan Gengei,4,1783.0,1748.0,Japan,Japan,1700
3426,Q11457597,Asao Gakujūrō I,1,1817.0,1782.0,Japan,Japan,1750
3427,Q11425406,Bandō Mitsugorō VI,2,1873.0,1846.0,Japan,Japan,1800
3428,Q54867584,Makino Kazue,1,1866.0,1831.0,Japan,Japan,1800
3429,Q3109519,Go-Toba-in no Shimotsuke,2,1235.0,1200.0,Japan,Japan,1200
